Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated"
78.963,3512.00,14.13,1.13,76.00,110.16,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.76,5.00,0.98,-12.75,0.00
79.111,3512.00,14.13,1.13,76.00,110.16,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,5.00,0.98,-12.75,0.00
79.263,3512.00,14.13,1.13,76.00,110.16,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,-12.75,0.00
79.411,3512.00,14.13,1.13,76.00,110.16,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,-12.75,0.00
79.563,3512.00,14.13,1.13,76.00,110.16,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
79.710,3512.00,14.13,1.13,76.00,110.16,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
79.863,2658.00,14.13,1.13,76.00,110.16,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
80.011,2658.00,13.41,1.13,76.00,110.16,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
80.163,2658.00,13.41,0.97,76.00,110.16,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
80.311,2658.00,13.41,0.97,52.00,110.16,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
80.463,2658.00,13.41,0.97,52.00,55.72,30.00,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
80.611,2658.00,13.41,0.97,52.00,55.72,21.75,96.74,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
80.763,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,121.00,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
80.911,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,87.06,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
81.061,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,82.50,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
81.211,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
81.363,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
81.511,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
81.663,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,107.27,15.27,6.00,0.98,19.50,0.00
81.811,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,15.27,6.00,0.98,19.50,0.00
81.963,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.98,19.50,0.00
82.110,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.98,19.50,0.00
82.261,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,19.50,0.00
82.411,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
82.565,2658.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
82.711,2631.00,13.41,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
82.863,2631.00,13.55,0.97,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
83.011,2631.00,13.55,0.81,52.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
83.163,2631.00,13.55,0.81,96.00,55.72,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
83.311,2631.00,13.55,0.81,96.00,94.78,21.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
83.463,2631.00,13.55,0.81,96.00,94.78,30.75,93.55,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
83.611,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,65.70,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
83.763,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,88.66,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
83.911,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
84.063,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
84.211,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
84.363,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
84.511,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,104.64,13.55,6.00,0.88,30.00,0.00
84.663,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,13.55,6.00,0.88,30.00,0.00
84.810,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,0.88,30.00,0.00
84.963,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,0.88,30.00,0.00
85.111,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,30.00,0.00
85.263,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
85.411,2631.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
85.563,2662.00,13.55,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
85.711,2662.00,13.45,0.81,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
85.863,2662.00,13.45,1.20,96.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
86.011,2662.00,13.45,1.20,84.00,94.78,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
86.163,2662.00,13.45,1.20,84.00,84.06,30.75,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
86.341,2662.00,13.45,1.20,84.00,84.06,26.25,91.35,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
86.491,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,93.20,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
86.672,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,90.86,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
86.821,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,81.00,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
86.972,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,95.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
87.121,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
87.272,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
87.421,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,105.92,17.74,6.00,1.00,31.50,0.00
87.571,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.74,6.00,1.00,31.50,0.00
87.720,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.00,31.50,0.00
87.872,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.00,31.50,0.00
88.021,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
88.172,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
88.321,2662.00,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
88.471,2684.50,13.45,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
88.621,2684.50,13.43,1.20,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
88.772,2684.50,13.43,0.94,84.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
88.921,2684.50,13.43,0.94,72.00,84.06,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
89.072,2684.50,13.43,0.94,72.00,72.12,26.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
89.221,2684.50,13.43,0.94,72.00,72.12,23.25,88.96,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
89.372,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,86.40,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
89.521,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,92.56,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
89.672,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,77.25,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
89.821,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
89.972,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
90.121,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
90.301,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.42,17.40,6.00,1.07,31.50,0.00
90.453,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,17.40,6.00,1.07,31.50,0.00
90.601,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.07,31.50,0.00
90.753,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.07,31.50,0.00
90.901,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,31.50,0.00
91.053,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
91.201,2684.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
91.351,2642.50,13.43,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
91.501,2642.50,13.50,0.94,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
91.653,2642.50,13.50,0.71,72.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
91.801,2642.50,13.50,0.71,52.00,72.12,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
91.953,2642.50,13.50,0.71,52.00,53.56,23.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
92.101,2642.50,13.50,0.71,52.00,53.56,17.25,87.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
92.251,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,74.70,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
92.401,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,93.06,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
92.553,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,69.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
92.731,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
92.881,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.21,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
93.031,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
93.181,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,107.21,14.09,6.00,1.00,-13.50,0.00
93.331,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,14.09,6.00,1.00,-13.50,0.00
93.481,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.00,-13.50,0.00
93.631,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.00,-13.50,0.00
93.780,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,-13.50,0.00
93.931,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
94.081,2642.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
94.231,2623.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
94.381,2623.50,13.50,0.71,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
94.531,2623.50,13.50,0.97,52.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
94.681,2623.50,13.50,0.97,96.00,53.56,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
94.831,2623.50,13.50,0.97,96.00,95.84,17.25,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
94.981,2623.50,13.50,0.97,96.00,95.84,31.50,86.55,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
95.131,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,60.40,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
95.281,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,92.26,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
95.431,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,66.75,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
95.581,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
95.731,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
95.881,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
96.031,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,104.92,19.34,6.00,1.02,30.75,0.00
96.181,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,19.34,6.00,1.02,30.75,0.00
96.331,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,1.02,30.75,0.00
96.481,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,1.02,30.75,0.00
96.631,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,30.75,0.00
96.780,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
96.931,2623.50,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
97.081,2659.00,13.50,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
97.231,2659.00,13.46,0.97,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
97.381,2659.00,13.46,0.99,96.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
97.531,2659.00,13.46,0.99,60.00,95.84,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
97.681,2659.00,13.46,0.99,60.00,58.66,31.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
97.863,2659.00,13.46,0.99,60.00,58.66,19.50,85.44,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
98.011,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,98.60,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
98.163,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,90.86,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
98.311,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,67.50,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
98.463,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
98.611,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
98.763,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
98.911,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,106.31,17.41,6.00,0.96,25.50,0.00
99.061,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,17.41,6.00,0.96,25.50,0.00
99.211,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.96,25.50,0.00
99.363,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.96,25.50,0.00
99.511,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,25.50,0.00
99.663,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
99.811,2659.00,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
99.963,2633.50,13.46,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
100.111,2633.50,13.55,0.99,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
100.263,2633.50,13.55,0.89,60.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
100.411,2633.50,13.55,0.89,100.00,58.66,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
100.563,2633.50,13.55,0.89,100.00,96.97,19.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
100.711,2633.50,13.55,0.89,100.00,96.97,31.50,84.55,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
100.863,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,61.20,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
101.011,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.76,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
101.163,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
101.311,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,94.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
101.463,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
101.611,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,33.50,105.42,14.11,6.00,0.99,23.25,0.00
101.763,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,105.42,14.11,6.00,0.99,23.25,0.00
101.911,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,14.11,6.00,0.99,23.25,0.00
102.061,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,0.99,23.25,0.00
102.211,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,0.99,23.25,0.00
102.363,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,23.25,0.00
102.511,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
102.661,2633.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
102.811,2645.50,13.55,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
102.963,2645.50,13.48,0.89,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
103.111,2645.50,13.48,0.94,100.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
103.263,2645.50,13.48,0.94,68.00,96.97,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
103.411,2645.50,13.48,0.94,68.00,63.31,31.50,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
103.563,2645.50,13.48,0.94,68.00,63.31,21.00,84.25,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
103.711,2645.50,13.48,0.94,68.00,63.31,21.00,83.45,91.70,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
103.861,2645.50,13.48,0.94,68.00,63.31,21.00,83.45,66.10,89.66,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
104.011,2645.50,13.48,0.94,68.00,63.31,21.00,83.45,66.10,90.46,69.75,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
104.161,2645.50,13.48,0.94,68.00,63.31,21.00,83.45,66.10,90.46,69.00,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
104.311,2645.50,13.48,0.94,68.00,63.31,21.00,83.45,66.10,90.46,69.00,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
104.463,2645.50,13.48,0.94,68.00,63.31,21.00,83.45,66.10,90.46,69.00,93.00,14.22,34.00,106.02,15.90,6.00,1.03,30.00,0.00
