Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated"
94.651,3889.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,93.00,14.39,42.00,193.80,16.10,6.00,0.90,-4.50,0.00
94.801,3889.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,193.80,16.10,6.00,0.90,-4.50,0.00
94.951,3889.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,193.80,16.10,6.00,0.90,-4.50,0.00
95.101,3889.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,193.80,16.10,6.00,0.90,-4.50,0.00
95.252,3889.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.10,6.00,0.90,-4.50,0.00
95.401,3889.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,-4.50,0.00
95.551,3889.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,-4.50,0.00
95.701,3889.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,-4.50,0.00
95.851,3889.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
96.001,3889.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
96.151,3702.00,13.68,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
96.301,3702.00,13.62,0.41,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
96.451,3702.00,13.62,0.20,84.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
96.601,3702.00,13.62,0.20,80.00,82.88,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
96.751,3702.00,13.62,0.20,80.00,78.59,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
96.901,3702.00,13.62,0.20,80.00,78.59,18.75,153.46,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
97.051,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,84.00,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
97.201,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,91.56,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
97.351,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,86.25,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
97.501,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,92.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
97.651,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
97.801,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
97.951,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,184.18,16.27,6.00,0.90,0.00,0.00
98.101,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.27,6.00,0.90,0.00,0.00
98.251,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.90,0.00,0.00
98.401,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.90,0.00,0.00
98.552,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,0.00,0.00
98.701,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
98.851,3702.00,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
99.001,3566.50,13.62,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
99.152,3566.50,13.65,0.20,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
99.301,3566.50,13.65,0.09,80.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
99.451,3566.50,13.65,0.09,76.00,78.59,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
99.601,3566.50,13.65,0.09,76.00,75.00,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
99.751,3566.50,13.65,0.09,76.00,75.00,18.75,138.55,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
99.901,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,80.40,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
100.052,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,90.86,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
100.202,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,85.50,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
100.351,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
100.501,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
100.652,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
100.802,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,177.22,16.13,6.00,0.92,4.50,0.00
100.951,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,16.13,6.00,0.92,4.50,0.00
101.101,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.92,4.50,0.00
101.251,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.92,4.50,0.00
101.401,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,4.50,0.00
101.584,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
101.732,3566.50,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
101.884,3426.00,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
102.031,3426.00,13.65,0.09,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
102.182,3426.00,13.65,0.04,76.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
102.332,3426.00,13.65,0.04,72.00,75.00,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
102.484,3426.00,13.65,0.04,72.00,71.69,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
102.631,3426.00,13.65,0.04,72.00,71.69,18.75,127.35,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
102.783,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,77.30,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
102.932,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,89.76,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
103.084,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,84.00,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
103.232,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,91.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
103.382,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
103.532,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
103.684,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,170.34,15.95,6.00,0.90,-4.50,0.00
103.831,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.95,6.00,0.90,-4.50,0.00
103.984,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-4.50,0.00
104.132,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-4.50,0.00
104.284,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-4.50,0.00
104.432,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
104.584,3426.00,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
104.732,3284.50,13.65,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
104.884,3284.50,13.64,0.04,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
105.032,3284.50,13.64,0.00,72.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
105.182,3284.50,13.64,0.00,68.00,71.69,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
105.332,3284.50,13.64,0.00,68.00,68.84,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
105.484,3284.50,13.64,0.00,68.00,68.84,18.75,119.05,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
105.632,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,73.80,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
105.784,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,88.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
105.932,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,83.25,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
106.084,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,90.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
106.232,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
106.384,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
106.532,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,162.53,15.71,6.00,0.90,-1.50,0.00
106.684,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.71,6.00,0.90,-1.50,0.00
106.832,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-1.50,0.00
106.984,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-1.50,0.00
107.131,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-1.50,0.00
107.284,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
107.431,3284.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
107.582,3140.50,13.64,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
107.732,3140.50,13.66,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
107.884,3140.50,13.66,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
108.031,3140.50,13.66,0.00,68.00,68.84,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
108.182,3140.50,13.66,0.00,68.00,65.56,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
108.332,3140.50,13.66,0.00,68.00,65.56,18.75,113.24,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
108.484,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,71.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
108.632,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,87.46,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
108.783,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,82.50,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
108.932,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
109.084,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
109.264,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
109.413,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,156.25,15.46,6.00,0.90,-6.00,0.00
109.564,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.46,6.00,0.90,-6.00,0.00
109.712,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.90,-6.00,0.00
109.863,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.90,-6.00,0.00
110.011,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
110.164,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
110.311,3140.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
110.463,3013.50,13.66,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
110.611,3013.50,13.64,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
110.792,3013.50,13.64,0.00,68.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
110.942,3013.50,13.64,0.00,64.00,65.56,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
111.092,3013.50,13.64,0.00,64.00,63.12,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
111.242,3013.50,13.64,0.00,64.00,63.12,18.75,108.95,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
111.392,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,68.10,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
111.542,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.76,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
111.692,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,81.75,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
111.842,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
111.991,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
112.141,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
112.291,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,149.57,15.14,6.00,0.91,-6.00,0.00
112.442,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,15.14,6.00,0.91,-6.00,0.00
112.592,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.91,-6.00,0.00
112.741,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.91,-6.00,0.00
112.892,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,-6.00,0.00
113.041,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
113.222,3013.50,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
113.373,2940.00,13.64,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
113.522,2940.00,13.59,0.00,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
113.673,2940.00,13.59,0.65,64.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
113.822,2940.00,13.59,0.65,116.00,63.12,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
113.972,2940.00,13.59,0.65,116.00,112.94,18.75,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
114.122,2940.00,13.59,0.65,116.00,112.94,34.50,105.34,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
114.273,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,65.00,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
114.422,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,86.16,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
114.573,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,80.25,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
114.722,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,89.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
114.873,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
115.022,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
115.173,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,143.92,20.98,6.00,0.99,33.00,0.00
115.322,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,20.98,6.00,0.99,33.00,0.00
115.473,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,0.99,33.00,0.00
115.652,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,0.99,33.00,0.00
115.802,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,33.00,0.00
115.952,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
116.102,2940.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
116.252,2918.00,13.59,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
116.402,2918.00,13.62,0.65,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
116.552,2918.00,13.62,1.41,116.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
116.702,2918.00,13.62,1.41,128.00,112.94,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
116.852,2918.00,13.62,1.41,128.00,125.53,34.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
117.002,2918.00,13.62,1.41,128.00,125.53,37.50,102.74,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
117.152,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,119.50,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
117.302,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.56,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
117.451,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
117.601,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
117.752,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
117.901,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
118.052,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,142.49,19.09,6.00,1.00,28.50,0.00
118.202,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,19.09,6.00,1.00,28.50,0.00
118.352,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,1.00,28.50,0.00
118.501,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,1.00,28.50,0.00
118.651,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,0.99,28.50,0.00
118.801,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,0.99,27.00,0.00
118.952,2918.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,0.99,27.00,0.00
119.102,2899.00,13.62,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,0.99,27.00,0.00
119.252,2899.00,13.67,1.41,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,0.99,27.00,0.00
119.402,2899.00,13.67,1.93,128.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,0.99,27.00,0.00
119.552,2899.00,13.67,1.93,136.00,125.53,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,0.99,27.00,0.00
119.702,2899.00,13.67,1.93,136.00,136.84,37.50,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,0.99,27.00,0.00
119.852,2899.00,13.67,1.93,136.00,136.84,39.75,100.75,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,0.99,27.00,0.00
120.002,2899.00,13.67,1.93,136.00,136.84,39.75,100.14,132.20,85.06,79.50,88.00,14.39,42.00,141.53,18.43,6.00,0.99,27.00,0.00
