Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated","Intake air temperature","Is position electrical wastegate (0: WG closed, 100 WG open)","Target ignition angle from torque intervention","Oil temperature after filter","Boost pressure setpoint","Coordinated target torque on the wheel"
94.771,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.47,15.19,6.00,0.90,18.75,0.00,56.25,0.39,18.75,108.75,0.01,118.01
94.951,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.47,15.19,6.00,0.90,18.75,0.00,56.25,0.39,18.75,108.75,0.01,118.01
95.101,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.47,15.19,6.00,0.90,18.75,0.00,56.25,0.39,18.75,108.75,0.01,118.01
95.251,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.19,6.00,0.90,18.75,0.00,56.25,0.39,18.75,108.75,0.01,118.01
95.402,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.90,18.75,0.00,56.25,0.39,18.75,108.75,0.01,118.01
95.551,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.90,18.75,0.00,56.25,0.39,18.75,108.75,0.01,118.01
95.701,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.39,18.75,108.75,0.01,118.01
95.851,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.39,18.75,108.75,0.01,118.01
96.001,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.39,18.75,108.75,0.01,118.01
96.152,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.39,18.75,108.75,0.01,118.01
96.302,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.75,0.01,118.01
96.451,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.75,0.01,118.01
96.602,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,118.01
96.752,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,118.01
96.902,1550.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
97.051,1551.00,13.73,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
97.202,1551.00,13.72,0.61,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
97.352,1551.00,13.72,0.67,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
97.501,1551.00,13.72,0.67,60.00,62.00,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
97.651,1551.00,13.72,0.67,60.00,59.91,35.25,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
97.802,1551.00,13.72,0.67,60.00,59.91,34.50,91.05,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
97.952,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,65.40,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
98.102,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,91.86,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
98.251,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,80.25,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
98.402,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,98.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
98.551,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
98.702,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
98.852,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.58,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
99.002,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.37,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
99.152,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
99.301,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.99,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
99.452,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
99.602,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
99.752,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
99.902,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
100.051,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
100.202,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
100.352,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
100.502,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,126.12
100.652,1551.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
100.802,1552.00,13.72,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
100.952,1552.00,13.73,0.67,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
101.101,1552.00,13.73,0.66,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
101.252,1552.00,13.73,0.66,60.00,59.91,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
101.402,1552.00,13.73,0.66,60.00,59.81,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
101.551,1552.00,13.73,0.66,60.00,59.81,34.50,87.15,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
101.702,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,62.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
101.852,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,93.96,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
102.002,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,78.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
102.151,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
102.302,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
102.452,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
102.632,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.39,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
102.783,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.12,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
102.932,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
103.082,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,0.98,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
103.232,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
103.382,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
103.532,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
103.683,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
103.831,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
103.983,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
104.132,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
104.283,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,123.91
104.432,1552.00,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
104.583,1549.50,13.73,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
104.732,1549.50,13.72,0.66,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
104.883,1549.50,13.72,0.68,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
105.032,1549.50,13.72,0.68,60.00,59.81,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
105.183,1549.50,13.72,0.68,60.00,60.91,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
105.331,1549.50,13.72,0.68,60.00,60.91,34.50,84.86,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
105.483,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,61.80,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
105.632,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.46,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
105.783,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,75.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
105.932,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
106.083,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
106.232,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
106.382,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.59,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
106.532,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.51,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
106.684,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
106.832,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
106.983,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
107.132,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
107.283,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,56.25,0.78,18.75,108.00,0.01,127.60
107.432,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,0.78,18.75,108.00,0.01,127.60
107.583,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
107.732,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
107.883,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
108.032,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
108.183,1549.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
108.332,1552.50,13.72,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
108.483,1552.50,13.71,0.68,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
108.632,1552.50,13.71,0.71,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
108.783,1552.50,13.71,0.71,60.00,60.91,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
108.931,1552.50,13.71,0.71,60.00,61.53,34.50,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
109.083,1552.50,13.71,0.71,60.00,61.53,35.25,83.05,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
109.232,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.70,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
109.383,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,95.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
109.532,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,69.00,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
109.683,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
109.832,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
109.983,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
110.132,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.78,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
110.312,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.60,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
110.464,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
110.612,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,1.00,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
110.764,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
110.912,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
111.064,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
111.212,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
111.362,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
111.512,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
111.664,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
111.812,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,127.60
111.962,1552.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,121.70
112.112,1554.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,121.70
112.264,1554.50,13.71,0.71,60.00,61.53,35.25,81.74,63.50,94.96,62.25,97.00,14.43,39.50,96.87,15.45,6.00,0.99,18.75,0.00,55.50,1.17,18.75,108.00,0.01,121.70
