Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated","Intake air temperature","Is position electrical wastegate (0: WG closed, 100 WG open)"
662.883,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,57.75,92.00,14.23,36.50,178.32,97.91,6.00,0.94,-2.25,0.00,47.25,12.89
663.123,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.23,36.50,178.32,97.91,6.00,0.94,-2.25,0.00,47.25,12.89
663.364,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.23,36.50,178.32,97.91,6.00,0.94,-2.25,0.00,47.25,12.89
663.603,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,178.32,97.91,6.00,0.94,-2.25,0.00,47.25,12.89
663.843,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,178.32,97.91,6.00,0.94,-2.25,0.00,47.25,12.89
664.083,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,97.91,6.00,0.94,-2.25,0.00,47.25,12.89
664.323,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,0.94,-2.25,0.00,47.25,12.89
664.564,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,0.94,-2.25,0.00,47.25,12.89
664.803,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-2.25,0.00,47.25,12.89
665.043,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,0.00,47.25,12.89
665.283,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,47.25,12.89
665.523,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,12.89
665.764,3797.50,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
666.003,3117.00,14.56,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
666.243,3117.00,14.14,4.20,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
666.483,3117.00,14.14,1.11,80.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
666.723,3117.00,14.14,1.11,84.00,79.41,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
666.964,3117.00,14.14,1.11,84.00,82.31,24.00,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
667.203,3117.00,14.14,1.11,84.00,82.31,23.25,136.44,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
667.443,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,100.90,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
667.683,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,88.06,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
667.923,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,78.75,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
668.163,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,92.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
668.403,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
668.643,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
668.883,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,166.52,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
669.123,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,20.47,6.00,16.00,-10.50,1.00,46.50,0.00
669.364,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-10.50,1.00,46.50,0.00
669.603,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-10.50,1.00,46.50,0.00
669.843,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-10.50,1.00,46.50,0.00
670.083,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,1.00,46.50,0.00
670.323,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.00
670.564,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.00
670.803,3117.00,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
671.043,2641.50,14.14,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
671.283,2641.50,13.78,1.11,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
671.523,2641.50,13.78,0.74,84.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
671.765,2641.50,13.78,0.74,44.00,82.31,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
672.003,2641.50,13.78,0.74,44.00,32.69,23.25,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
672.243,2641.50,13.78,0.74,44.00,32.69,13.50,114.25,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
672.483,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,78.50,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
672.723,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,87.26,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
672.964,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,77.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
673.203,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
673.443,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
673.684,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
673.923,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,133.99,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
674.164,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,17.45,6.00,16.00,-14.25,0.00,46.50,0.39
674.403,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,16.00,-14.25,0.00,46.50,0.39
674.643,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,16.00,-14.25,0.00,46.50,0.39
674.883,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,-14.25,0.00,46.50,0.39
675.123,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.39
675.363,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.39
675.603,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.39
675.843,2641.50,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
676.083,1929.00,13.78,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
676.323,1929.00,13.48,0.74,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
676.564,1929.00,13.48,0.24,44.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
676.803,1929.00,13.48,0.24,48.00,32.69,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
677.043,1929.00,13.48,0.24,48.00,54.97,13.50,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
677.283,1929.00,13.48,0.24,48.00,54.97,24.75,99.04,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
677.523,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,32.20,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
677.765,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,84.76,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
678.003,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,74.25,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
678.275,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,91.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
678.513,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
678.755,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
678.993,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,123.09,8.93,6.00,2.58,5.25,0.00,46.50,0.78
679.233,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,8.93,6.00,2.58,5.25,0.00,46.50,0.78
679.475,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,2.58,5.25,0.00,46.50,0.78
679.713,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,2.58,5.25,0.00,46.50,0.78
679.953,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,5.25,0.00,46.50,0.78
680.193,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,46.50,0.78
680.433,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,46.50,0.78
680.675,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
680.913,1929.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
681.156,1882.00,13.48,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
681.393,1882.00,13.45,0.24,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
681.633,1882.00,13.45,0.68,48.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
681.875,1882.00,13.45,0.68,76.00,54.97,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
682.113,1882.00,13.45,0.68,76.00,74.62,24.75,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
682.355,1882.00,13.45,0.68,76.00,74.62,35.25,92.24,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
682.593,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,57.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
682.834,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,83.66,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
683.075,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,69.00,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
683.313,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
683.555,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
683.793,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
684.033,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,118.37,16.10,6.00,0.99,24.00,0.00,45.75,0.78
684.275,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.10,6.00,0.99,24.00,0.00,45.75,0.78
684.513,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,0.99,24.00,0.00,45.75,0.78
684.755,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,0.99,24.00,0.00,45.75,0.78
684.993,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
685.233,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
685.475,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
685.714,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
685.955,1882.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
686.193,1881.00,13.45,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
686.433,1881.00,13.51,0.68,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
686.675,1881.00,13.51,1.13,76.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
686.913,1881.00,13.51,1.13,80.00,74.62,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
687.156,1881.00,13.51,1.13,80.00,76.88,35.25,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
687.394,1881.00,13.51,1.13,80.00,76.88,36.00,85.44,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
687.633,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,77.60,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
687.875,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,82.86,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
688.113,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,65.25,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
688.356,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,90.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
688.593,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.22,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
688.833,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
689.075,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.26,16.70,6.00,1.00,24.00,0.00,45.75,0.78
689.313,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,1.00,24.00,0.00,45.75,0.78
689.555,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,1.00,24.00,0.00,45.75,0.78
689.794,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,1.00,24.00,0.00,45.75,0.78
690.033,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
690.276,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
690.513,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
690.756,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
690.993,1881.00,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
691.233,1886.50,13.51,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
691.473,1886.50,13.50,1.13,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
691.714,1886.50,13.50,1.05,80.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
691.953,1886.50,13.50,1.05,76.00,76.88,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
692.193,1886.50,13.50,1.05,76.00,74.66,36.00,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
692.433,1886.50,13.50,1.05,76.00,74.66,35.25,81.95,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
692.675,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,80.10,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
692.913,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,85.46,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
693.155,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,63.00,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
693.393,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
693.633,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
693.875,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,36.50,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
694.113,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.48,16.70,6.00,0.99,24.00,0.00,45.75,0.78
694.353,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.70,6.00,0.99,24.00,0.00,45.75,0.78
694.593,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,0.99,24.00,0.00,45.75,0.78
694.833,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,0.99,24.00,0.00,45.75,0.78
695.075,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
695.314,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
695.553,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
695.793,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
696.033,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
696.273,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
696.513,1886.50,13.50,1.05,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
696.756,1886.50,13.50,0.99,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
696.993,1886.50,13.50,0.99,76.00,74.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
697.233,1886.50,13.50,0.99,76.00,72.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
697.475,1886.50,13.50,0.99,76.00,72.66,35.25,80.05,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
697.713,1886.50,13.50,0.99,76.00,72.66,35.25,78.34,78.20,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
697.953,1886.50,13.50,0.99,76.00,72.66,35.25,78.34,77.30,89.66,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
698.193,1886.50,13.50,0.99,76.00,72.66,35.25,78.34,77.30,92.96,62.25,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
698.433,1886.50,13.50,0.99,76.00,72.66,35.25,78.34,77.30,92.96,60.75,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
698.676,1886.50,13.50,0.99,76.00,72.66,35.25,78.34,77.30,92.96,60.75,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
698.914,1886.50,13.50,0.99,76.00,72.66,35.25,78.34,77.30,92.96,60.75,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
699.153,1886.50,13.50,0.99,76.00,72.66,35.25,78.34,77.30,92.96,60.75,89.00,14.21,37.00,117.42,16.63,6.00,1.00,24.00,0.00,45.75,0.78
699.393,1886.50,13.50,0.99,76.00,72.66,35.25,78.34,77.30,92.96,60.75,89.00,14.21,37.00,117.31,16.63,6.00,1.00,24.00,0.00,45.75,0.78
699.633,1886.50,13.50,0.99,76.00,72.66,35.25,78.34,77.30,92.96,60.75,89.00,14.21,37.00,117.31,16.55,6.00,1.00,24.00,0.00,45.75,0.78
