Time,"Engine speed","Air mass flow","Relative air filling","Boost pressure","Intake air temperature","Intake air temperature before throttle valve, measured","Ambient pressure"
64.560,2688.00,88.00,29.25,1.06,42.00,61.65,14.27
64.710,2688.00,88.00,27.75,1.06,42.00,61.65,14.27
64.860,2688.00,88.00,27.75,1.11,42.00,61.65,14.27
65.010,2688.00,88.00,27.75,1.11,42.00,61.65,14.27
65.160,2688.00,88.00,27.75,1.11,42.00,61.54,14.27
65.312,2688.00,88.00,27.75,1.11,42.00,61.54,14.27
65.460,2709.50,88.00,27.75,1.11,42.00,61.54,14.27
65.612,2709.50,72.00,27.75,1.11,42.00,61.54,14.27
65.760,2709.50,72.00,22.50,1.11,42.00,61.54,14.27
65.912,2709.50,72.00,22.50,0.89,42.00,61.54,14.27
66.060,2709.50,72.00,22.50,0.89,42.00,61.54,14.27
66.210,2709.50,72.00,22.50,0.89,42.00,61.44,14.27
66.360,2709.50,72.00,22.50,0.89,42.00,61.44,14.27
66.510,2725.50,72.00,22.50,0.89,42.00,61.44,14.27
66.660,2725.50,72.00,22.50,0.89,42.00,61.44,14.27
66.812,2725.50,72.00,23.25,0.89,42.00,61.44,14.27
66.960,2725.50,72.00,23.25,0.75,42.00,61.44,14.27
67.110,2725.50,72.00,23.25,0.75,41.25,61.44,14.27
67.260,2725.50,72.00,23.25,0.75,41.25,61.44,14.27
67.412,2725.50,72.00,23.25,0.75,41.25,61.44,14.27
67.560,2735.50,72.00,23.25,0.75,41.25,61.44,14.27
67.712,2735.50,72.00,23.25,0.75,41.25,61.44,14.27
67.860,2735.50,72.00,23.25,0.75,41.25,61.44,14.27
68.040,2735.50,72.00,23.25,0.74,41.25,61.44,14.27
68.190,2735.50,72.00,23.25,0.74,41.25,61.44,14.27
68.340,2735.50,72.00,23.25,0.74,41.25,61.35,14.27
68.490,2735.50,72.00,23.25,0.74,41.25,61.35,14.27
68.640,2747.50,72.00,23.25,0.74,41.25,61.35,14.27
68.790,2747.50,72.00,23.25,0.74,41.25,61.35,14.27
68.940,2747.50,72.00,22.50,0.74,41.25,61.35,14.27
69.090,2747.50,72.00,22.50,0.73,41.25,61.35,14.27
69.240,2747.50,72.00,22.50,0.73,41.25,61.35,14.27
69.420,2747.50,72.00,22.50,0.73,41.25,61.14,14.27
69.570,2747.50,72.00,22.50,0.73,41.25,61.14,14.27
69.721,2765.00,72.00,22.50,0.73,41.25,61.14,14.27
69.870,2765.00,72.00,22.50,0.73,41.25,61.14,14.27
70.021,2765.00,72.00,22.50,0.73,41.25,61.14,14.27
70.170,2765.00,72.00,22.50,0.72,41.25,61.14,14.27
70.322,2765.00,72.00,22.50,0.72,41.25,61.14,14.27
70.470,2765.00,72.00,22.50,0.72,41.25,61.05,14.27
70.622,2765.00,72.00,22.50,0.72,41.25,61.05,14.27
70.770,2779.50,72.00,22.50,0.72,41.25,61.05,14.27
70.921,2779.50,56.00,22.50,0.72,41.25,61.05,14.27
71.070,2779.50,56.00,18.00,0.72,41.25,61.05,14.27
71.220,2779.50,56.00,18.00,0.73,41.25,61.05,14.27
71.370,2779.50,56.00,18.00,0.73,41.25,61.05,14.27
71.521,2779.50,56.00,18.00,0.73,41.25,60.86,14.27
71.670,2779.50,56.00,18.00,0.73,41.25,60.86,14.27
71.820,2728.50,56.00,18.00,0.73,41.25,60.86,14.27
72.000,2728.50,56.00,18.00,0.73,41.25,60.86,14.27
72.150,2728.50,56.00,18.00,0.73,41.25,60.86,14.27
72.300,2728.50,56.00,18.00,0.65,41.25,60.86,14.27
72.450,2728.50,56.00,18.00,0.65,41.25,60.86,14.27
72.600,2728.50,56.00,18.00,0.65,41.25,60.74,14.27
72.750,2728.50,56.00,18.00,0.65,41.25,60.74,14.27
72.900,2719.50,56.00,18.00,0.65,41.25,60.74,14.27
73.050,2719.50,72.00,18.00,0.65,41.25,60.74,14.27
73.200,2719.50,72.00,22.50,0.65,41.25,60.74,14.27
73.350,2719.50,72.00,22.50,0.67,41.25,60.74,14.27
73.500,2719.50,72.00,22.50,0.67,41.25,60.74,14.27
73.650,2719.50,72.00,22.50,0.67,41.25,60.55,14.27
73.800,2719.50,72.00,22.50,0.67,41.25,60.55,14.27
73.950,2732.50,72.00,22.50,0.67,41.25,60.55,14.27
74.100,2732.50,76.00,22.50,0.67,41.25,60.55,14.27
74.250,2732.50,76.00,24.00,0.67,41.25,60.55,14.27
74.400,2732.50,76.00,24.00,0.70,41.25,60.55,14.27
74.550,2732.50,76.00,24.00,0.70,41.25,60.55,14.27
74.700,2732.50,76.00,24.00,0.70,41.25,60.34,14.27
74.850,2732.50,76.00,24.00,0.70,41.25,60.34,14.27
75.000,2721.00,76.00,24.00,0.70,41.25,60.34,14.27
75.150,2721.00,76.00,24.00,0.70,41.25,60.34,14.27
75.300,2721.00,76.00,26.25,0.70,41.25,60.34,14.27
75.450,2721.00,76.00,26.25,0.74,41.25,60.34,14.27
75.600,2721.00,76.00,26.25,0.74,41.25,60.34,14.27
75.750,2721.00,76.00,26.25,0.74,41.25,60.15,14.27
75.900,2721.00,76.00,26.25,0.74,41.25,60.15,14.27
76.050,2756.50,76.00,26.25,0.74,41.25,60.15,14.27
76.200,2756.50,88.00,26.25,0.74,41.25,60.15,14.27
76.350,2756.50,88.00,27.75,0.74,41.25,60.15,14.27
76.501,2756.50,88.00,27.75,0.91,41.25,60.15,14.27
76.650,2756.50,88.00,27.75,0.91,41.25,60.15,14.27
76.800,2756.50,88.00,27.75,0.91,41.25,60.04,14.27
76.980,2756.50,88.00,27.75,0.91,41.25,60.04,14.27
77.132,2772.50,88.00,27.75,0.91,41.25,60.04,14.27
77.280,2772.50,88.00,27.75,0.91,41.25,60.04,14.27
77.432,2772.50,88.00,27.75,0.91,41.25,60.04,14.27
77.580,2772.50,88.00,27.75,1.01,41.25,60.04,14.27
77.730,2772.50,88.00,27.75,1.01,41.25,60.04,14.27
77.880,2772.50,88.00,27.75,1.01,41.25,59.85,14.27
78.032,2772.50,88.00,27.75,1.01,41.25,59.85,14.27
78.180,2792.50,88.00,27.75,1.01,41.25,59.85,14.27
78.330,2792.50,96.00,27.75,1.01,41.25,59.85,14.27
78.480,2792.50,96.00,30.00,1.01,41.25,59.85,14.27
78.632,2792.50,96.00,30.00,1.11,41.25,59.85,14.27
78.780,2792.50,96.00,30.00,1.11,41.25,59.85,14.27
78.932,2792.50,96.00,30.00,1.11,41.25,59.85,14.27
79.079,2792.50,96.00,30.00,1.11,41.25,59.85,14.27
79.230,2844.00,96.00,30.00,1.11,41.25,59.85,14.27
79.380,2844.00,280.00,30.00,1.11,41.25,59.85,14.27
79.560,2844.00,280.00,93.00,1.11,41.25,59.85,14.27
79.712,2844.00,280.00,93.00,5.99,41.25,59.85,14.27
79.860,2844.00,280.00,93.00,5.99,41.25,59.85,14.27
80.012,2844.00,280.00,93.00,5.99,41.25,59.85,14.27
80.160,2844.00,280.00,93.00,5.99,41.25,59.85,14.27
80.312,3171.50,280.00,93.00,5.99,41.25,59.85,14.27
80.460,3171.50,624.00,93.00,5.99,41.25,59.85,14.27
80.610,3171.50,624.00,165.75,5.99,41.25,59.85,14.27
80.760,3171.50,624.00,165.75,14.81,41.25,59.85,14.27
80.940,3171.50,624.00,165.75,14.81,41.25,59.85,14.27
81.090,3171.50,624.00,165.75,14.81,41.25,64.54,14.27
81.240,3171.50,624.00,165.75,14.81,41.25,64.54,14.27
81.390,3554.00,624.00,165.75,14.81,41.25,64.54,14.27
81.540,3554.00,708.00,165.75,14.81,41.25,64.54,14.27
81.690,3554.00,708.00,168.75,14.81,41.25,64.54,14.27
81.840,3554.00,708.00,168.75,15.46,41.25,64.54,14.27
81.990,3554.00,708.00,168.75,15.46,41.25,64.54,14.27
82.140,3554.00,708.00,168.75,15.46,41.25,76.96,14.27
82.290,3554.00,708.00,168.75,15.46,41.25,76.96,14.27
82.440,3927.50,708.00,168.75,15.46,41.25,76.96,14.27
82.590,3927.50,764.00,168.75,15.46,41.25,76.96,14.27
82.740,3927.50,764.00,164.25,15.46,41.25,76.96,14.27
82.890,3927.50,764.00,164.25,14.77,41.25,76.96,14.27
83.040,3927.50,764.00,164.25,14.77,41.25,76.96,14.27
83.190,3927.50,764.00,164.25,14.77,41.25,87.86,14.27
83.340,3927.50,764.00,164.25,14.77,41.25,87.86,14.27
83.520,3959.50,764.00,164.25,14.77,41.25,87.86,14.27
83.670,3959.50,80.00,164.25,14.77,41.25,87.86,14.27
83.821,3959.50,80.00,18.00,14.77,41.25,87.86,14.27
83.970,3959.50,80.00,18.00,3.09,41.25,87.86,14.27
84.121,3959.50,80.00,18.00,3.09,41.25,87.86,14.27
84.270,3959.50,80.00,18.00,3.09,41.25,96.15,14.27
84.421,3959.50,80.00,18.00,3.09,41.25,96.15,14.27
84.570,3800.50,80.00,18.00,3.09,41.25,96.15,14.27
84.721,3800.50,104.00,18.00,3.09,41.25,96.15,14.27
84.870,3800.50,104.00,24.00,3.09,41.25,96.15,14.27
85.020,3800.50,104.00,24.00,1.74,41.25,96.15,14.27
85.170,3800.50,104.00,24.00,1.74,41.25,96.15,14.27
85.321,3800.50,104.00,24.00,1.74,41.25,97.26,14.27
85.470,3800.50,104.00,24.00,1.74,41.25,97.26,14.27
85.621,3558.00,104.00,24.00,1.74,41.25,97.26,14.27
85.770,3558.00,96.00,24.00,1.74,41.25,97.26,14.27
85.920,3558.00,96.00,24.00,1.74,41.25,97.26,14.27
86.070,3558.00,96.00,24.00,1.42,41.25,97.26,14.27
86.221,3558.00,96.00,24.00,1.42,41.25,97.26,14.27
86.370,3558.00,96.00,24.00,1.42,41.25,95.24,14.27
86.520,3558.00,96.00,24.00,1.42,41.25,95.24,14.27
86.670,3353.00,96.00,24.00,1.42,41.25,95.24,14.27
86.821,3353.00,92.00,24.00,1.42,41.25,95.24,14.27
86.970,3353.00,92.00,24.00,1.42,41.25,95.24,14.27
87.121,3353.00,92.00,24.00,1.25,41.25,95.24,14.27
87.270,3353.00,92.00,24.00,1.25,41.25,95.24,14.27
87.421,3353.00,92.00,24.00,1.25,41.25,91.96,14.27
87.570,3353.00,92.00,24.00,1.25,41.25,91.96,14.27
87.722,3085.00,92.00,24.00,1.25,41.25,91.96,14.27
87.870,3085.00,84.00,24.00,1.25,41.25,91.96,14.27
88.020,3085.00,84.00,24.00,1.25,41.25,91.96,14.27
88.170,3085.00,84.00,24.00,1.10,41.25,91.96,14.27
88.321,3085.00,84.00,24.00,1.10,41.25,91.96,14.27
88.500,3085.00,84.00,24.00,1.10,41.25,88.96,14.27
88.650,3085.00,84.00,24.00,1.10,41.25,88.96,14.27
88.800,2777.00,84.00,24.00,1.10,41.25,88.96,14.27
88.950,2777.00,72.00,24.00,1.10,41.25,88.96,14.27
89.100,2777.00,72.00,22.50,1.10,41.25,88.96,14.27
89.250,2777.00,72.00,22.50,0.96,41.25,88.96,14.27
89.400,2777.00,72.00,22.50,0.96,41.25,88.96,14.27
89.550,2777.00,72.00,22.50,0.96,41.25,86.15,14.27
89.700,2777.00,72.00,22.50,0.96,41.25,86.15,14.27
89.850,2502.50,72.00,22.50,0.96,41.25,86.15,14.27
90.000,2502.50,56.00,22.50,0.96,41.25,86.15,14.27
90.150,2502.50,56.00,36.00,0.96,41.25,86.15,14.27
90.300,2502.50,56.00,36.00,1.13,41.25,86.15,14.27
90.450,2502.50,56.00,36.00,1.13,41.25,86.15,14.27
90.600,2502.50,56.00,36.00,1.13,41.25,83.85,14.27
90.750,2502.50,56.00,36.00,1.13,41.25,83.85,14.27
90.900,2848.50,56.00,36.00,1.13,41.25,83.85,14.27
91.080,2848.50,76.00,36.00,1.13,41.25,83.85,14.27
91.232,2848.50,76.00,22.50,1.13,41.25,83.85,14.27
91.380,2848.50,76.00,22.50,0.80,41.25,83.85,14.27
91.532,2848.50,76.00,22.50,0.80,41.25,83.85,14.27
91.680,2848.50,76.00,22.50,0.80,41.25,81.46,14.27
91.832,2848.50,76.00,22.50,0.80,41.25,81.46,14.27
91.980,3088.00,76.00,22.50,0.80,41.25,81.46,14.27
92.132,3088.00,64.00,22.50,0.80,41.25,81.46,14.27
92.280,3088.00,64.00,18.00,0.80,41.25,81.46,14.27
92.460,3088.00,64.00,18.00,0.75,41.25,81.46,14.27
92.610,3088.00,64.00,18.00,0.75,41.25,81.46,14.27
92.760,3088.00,64.00,18.00,0.75,41.25,79.35,14.27
92.912,3088.00,64.00,18.00,0.75,41.25,79.35,14.27
93.060,2704.50,64.00,18.00,0.75,41.25,79.35,14.27
93.210,2704.50,64.00,18.00,0.75,41.25,79.35,14.27
93.360,2704.50,64.00,21.00,0.75,41.25,79.35,14.27
93.512,2704.50,64.00,21.00,0.81,41.25,79.35,14.27
93.660,2704.50,64.00,21.00,0.81,41.25,79.35,14.27
93.810,2704.50,64.00,21.00,0.81,41.25,77.45,14.27
93.960,2704.50,64.00,21.00,0.81,41.25,77.45,14.27
94.112,3421.00,64.00,21.00,0.81,41.25,77.45,14.27
94.260,3421.00,72.00,21.00,0.81,41.25,77.45,14.27
94.412,3421.00,72.00,18.75,0.81,41.25,77.45,14.27
94.560,3421.00,72.00,18.75,1.47,41.25,77.45,14.27
94.710,3421.00,72.00,18.75,1.47,41.25,77.45,14.27
94.860,3421.00,72.00,18.75,1.47,41.25,75.55,14.27
95.040,3421.00,72.00,18.75,1.47,41.25,75.55,14.27
95.190,2899.00,72.00,18.75,1.47,41.25,75.55,14.27
95.340,2899.00,76.00,18.75,1.47,41.25,75.55,14.27
95.490,2899.00,76.00,22.50,1.47,41.25,75.55,14.27
95.640,2899.00,76.00,22.50,1.05,41.25,75.55,14.27
95.790,2899.00,76.00,22.50,1.05,41.25,75.55,14.27
95.940,2899.00,76.00,22.50,1.05,41.25,74.05,14.27
96.090,2899.00,76.00,22.50,1.05,41.25,74.05,14.27
96.240,2629.50,76.00,22.50,1.05,41.25,74.05,14.27
96.390,2629.50,64.00,22.50,1.05,41.25,74.05,14.27
96.540,2629.50,64.00,21.00,1.05,41.25,74.05,14.27
96.690,2629.50,64.00,21.00,0.86,41.25,74.05,14.27
96.840,2629.50,64.00,21.00,0.86,41.25,74.05,14.27
96.990,2629.50,64.00,21.00,0.86,41.25,72.86,14.27
97.139,2629.50,64.00,21.00,0.86,41.25,72.86,14.27
97.290,2339.00,64.00,21.00,0.86,41.25,72.86,14.27
97.470,2339.00,40.00,21.00,0.86,41.25,72.86,14.27
97.621,2339.00,40.00,15.00,0.86,41.25,72.86,14.27
97.770,2339.00,40.00,15.00,0.67,41.25,72.86,14.27
97.920,2339.00,40.00,15.00,0.67,41.25,72.86,14.27
98.070,2339.00,40.00,15.00,0.67,41.25,71.76,14.27
98.220,2339.00,40.00,15.00,0.67,41.25,71.76,14.27
98.370,2352.00,40.00,15.00,0.67,41.25,71.76,14.27
98.521,2352.00,92.00,15.00,0.67,41.25,71.76,14.27
98.670,2352.00,92.00,38.25,0.67,41.25,71.76,14.27
98.820,2352.00,92.00,38.25,0.82,41.25,71.76,14.27
98.970,2352.00,92.00,38.25,0.82,41.25,71.76,14.27
99.120,2352.00,92.00,38.25,0.82,41.25,70.84,14.27
99.270,2352.00,92.00,38.25,0.82,41.25,70.84,14.27
99.421,1799.00,92.00,38.25,0.82,41.25,70.84,14.27
99.570,1799.00,148.00,38.25,0.82,41.25,70.84,14.27
99.720,1799.00,148.00,81.75,0.82,41.25,70.84,14.27
99.870,1799.00,148.00,81.75,2.41,41.25,70.84,14.27
100.021,1799.00,148.00,81.75,2.41,41.25,70.84,14.27
100.170,1799.00,148.00,81.75,2.41,41.25,69.86,14.27
100.321,1799.00,148.00,81.75,2.41,41.25,69.86,14.27
100.470,2421.50,148.00,81.75,2.41,41.25,69.86,14.27
100.621,2421.50,336.00,81.75,2.41,41.25,69.86,14.27
100.770,2421.50,336.00,126.00,2.41,41.25,69.86,14.27
100.921,2421.50,336.00,126.00,11.25,41.25,69.86,14.27
101.070,2421.50,336.00,126.00,11.25,41.25,69.86,14.27
101.221,2421.50,336.00,126.00,11.25,41.25,69.74,14.27
101.370,2421.50,336.00,126.00,11.25,41.25,69.74,14.27
101.520,3408.50,336.00,126.00,11.25,41.25,69.74,14.27
101.670,3408.50,688.00,126.00,11.25,41.25,69.74,14.27
101.821,3408.50,688.00,166.50,11.25,41.25,69.74,14.27
101.970,3408.50,688.00,166.50,15.05,41.25,69.74,14.27
102.121,3408.50,688.00,166.50,15.05,41.25,69.74,14.27
102.270,3408.50,688.00,166.50,15.05,41.25,75.65,14.27
102.421,3408.50,688.00,166.50,15.05,41.25,75.65,14.27
102.601,4431.00,688.00,166.50,15.05,41.25,75.65,14.27
102.750,4431.00,884.00,166.50,15.05,41.25,75.65,14.27
102.900,4431.00,884.00,169.50,15.05,41.25,75.65,14.27
103.050,4431.00,884.00,169.50,17.09,41.25,75.65,14.27
103.200,4431.00,884.00,169.50,17.09,41.25,75.65,14.27
103.350,4431.00,884.00,169.50,17.09,41.25,87.25,14.27
103.501,4431.00,884.00,169.50,17.09,41.25,87.25,14.27
103.650,5328.50,884.00,169.50,17.09,41.25,87.25,14.27
103.800,5328.50,1020.00,169.50,17.09,41.25,87.25,14.27
103.980,5328.50,1020.00,178.50,17.09,41.25,87.25,14.27
104.133,5328.50,1020.00,178.50,19.24,41.25,87.25,14.27
104.280,5328.50,1020.00,178.50,19.24,42.00,87.25,14.27
104.432,5328.50,1020.00,178.50,19.24,42.00,101.36,14.27
104.580,5328.50,1020.00,178.50,19.24,42.00,101.36,14.27
104.733,6287.00,1020.00,178.50,19.24,42.00,101.36,14.27
104.880,6287.00,1020.00,178.50,19.24,42.00,101.36,14.27
105.033,6287.00,1020.00,160.50,19.24,42.00,101.36,14.27
105.180,6287.00,1020.00,160.50,17.50,42.00,101.36,14.27
105.333,6287.00,1020.00,160.50,17.50,44.25,101.36,14.27
105.480,6287.00,1020.00,160.50,17.50,44.25,115.75,14.27
105.633,6287.00,1020.00,160.50,17.50,44.25,115.75,14.27
105.780,6659.50,1020.00,160.50,17.50,44.25,115.75,14.27
105.932,6659.50,176.00,160.50,17.50,44.25,115.75,14.27
106.080,6659.50,176.00,23.25,17.50,44.25,115.75,14.27
106.232,6659.50,176.00,23.25,6.45,44.25,115.75,14.27
106.380,6659.50,176.00,23.25,6.45,45.75,115.75,14.27
106.560,6659.50,176.00,23.25,6.45,45.75,127.75,14.27
106.712,6659.50,176.00,23.25,6.45,45.75,127.75,14.27
106.860,6352.50,176.00,23.25,6.45,45.75,127.75,14.27
107.010,6352.50,180.00,23.25,6.45,45.75,127.75,14.27
107.160,6352.50,180.00,24.00,6.45,45.75,127.75,14.27
107.312,6352.50,180.00,24.00,3.44,45.75,127.75,14.27
107.460,6352.50,180.00,24.00,3.44,45.00,127.75,14.27
107.612,6352.50,180.00,24.00,3.44,45.00,129.55,14.27
107.760,6352.50,180.00,24.00,3.44,45.00,129.55,14.27
107.912,6110.00,180.00,24.00,3.44,45.00,129.55,14.27
108.060,6110.00,168.00,24.00,3.44,45.00,129.55,14.27
108.212,6110.00,168.00,24.00,3.44,45.00,129.55,14.27
108.360,6110.00,168.00,24.00,2.94,45.00,129.55,14.27
108.510,6110.00,168.00,24.00,2.94,44.25,129.55,14.27
108.660,6110.00,168.00,24.00,2.94,44.25,124.65,14.27
108.810,6110.00,168.00,24.00,2.94,44.25,124.65,14.27
108.960,5866.50,168.00,24.00,2.94,44.25,124.65,14.27
109.112,5866.50,164.00,24.00,2.94,44.25,124.65,14.27
109.260,5866.50,164.00,24.00,2.94,44.25,124.65,14.27
109.410,5866.50,164.00,24.00,2.69,44.25,124.65,14.27
109.560,5866.50,164.00,24.00,2.69,43.50,124.65,14.27
109.712,5866.50,164.00,24.00,2.69,43.50,119.24,14.27
109.860,5866.50,164.00,24.00,2.69,43.50,119.24,14.27
110.012,5627.00,164.00,24.00,2.69,43.50,119.24,14.27
110.160,5627.00,156.00,24.00,2.69,43.50,119.24,14.27
110.312,5627.00,156.00,24.00,2.69,43.50,119.24,14.27
110.460,5627.00,156.00,24.00,2.49,43.50,119.24,14.27
110.610,5627.00,156.00,24.00,2.49,43.50,119.24,14.27
110.760,5627.00,156.00,24.00,2.49,43.50,113.55,14.27
110.912,5627.00,156.00,24.00,2.49,43.50,113.55,14.27
111.060,5384.50,156.00,24.00,2.49,43.50,113.55,14.27
111.212,5384.50,152.00,24.00,2.49,43.50,113.55,14.27
111.360,5384.50,152.00,24.00,2.49,43.50,113.55,14.27
111.540,5384.50,152.00,24.00,2.33,43.50,113.55,14.27
111.690,5384.50,152.00,24.00,2.33,42.75,113.55,14.27
111.840,5384.50,152.00,24.00,2.33,42.75,107.94,14.27
111.990,5384.50,152.00,24.00,2.33,42.75,107.94,14.27
112.140,5173.00,152.00,24.00,2.33,42.75,107.94,14.27
112.290,5173.00,144.00,24.00,2.33,42.75,107.94,14.27
112.440,5173.00,144.00,24.00,2.33,42.75,107.94,14.27
112.590,5173.00,144.00,24.00,2.16,42.75,107.94,14.27
112.740,5173.00,144.00,24.00,2.16,42.75,107.94,14.27
112.890,5173.00,144.00,24.00,2.16,42.75,103.75,14.27
113.040,5173.00,144.00,24.00,2.16,42.75,103.75,14.27
113.190,4700.00,144.00,24.00,2.16,42.75,103.75,14.27
113.340,4700.00,128.00,24.00,2.16,42.75,103.75,14.27
113.490,4700.00,128.00,24.00,2.16,42.75,103.75,14.27
113.640,4700.00,128.00,24.00,1.93,42.75,103.75,14.27
113.790,4700.00,128.00,24.00,1.93,43.50,103.75,14.27
113.940,4700.00,128.00,24.00,1.93,43.50,99.95,14.27
114.120,4700.00,128.00,24.00,1.93,43.50,99.95,14.27
114.270,3800.00,128.00,24.00,1.93,43.50,99.95,14.27
114.420,3800.00,104.00,24.00,1.93,43.50,99.95,14.27
114.570,3800.00,104.00,24.00,1.93,43.50,99.95,14.27
114.720,3800.00,104.00,24.00,1.52,43.50,99.95,14.27
114.870,3800.00,104.00,24.00,1.52,43.50,99.95,14.27
115.022,3800.00,104.00,24.00,1.52,43.50,96.55,14.27
115.170,3800.00,104.00,24.00,1.52,43.50,96.55,14.27
115.322,3117.00,104.00,24.00,1.52,43.50,96.55,14.27
115.500,3117.00,80.00,24.00,1.52,43.50,96.55,14.27
115.650,3117.00,80.00,22.50,1.52,43.50,96.55,14.27
115.800,3117.00,80.00,22.50,1.20,43.50,96.55,14.27
115.950,3117.00,80.00,22.50,1.20,43.50,96.55,14.27
116.100,3117.00,80.00,22.50,1.20,43.50,93.95,14.27
116.250,3117.00,80.00,22.50,1.20,43.50,93.95,14.27
116.400,2778.00,80.00,22.50,1.20,43.50,93.95,14.27
116.550,2778.00,72.00,22.50,1.20,43.50,93.95,14.27
116.700,2778.00,72.00,22.50,1.20,43.50,93.95,14.27
116.850,2778.00,72.00,22.50,0.93,43.50,93.95,14.27
117.000,2778.00,72.00,22.50,0.93,42.75,93.95,14.27
117.150,2778.00,72.00,22.50,0.93,42.75,91.44,14.27
117.300,2778.00,72.00,22.50,0.93,42.75,91.44,14.27
117.450,2727.50,72.00,22.50,0.93,42.75,91.44,14.27
117.600,2727.50,56.00,22.50,0.93,42.75,91.44,14.27
117.750,2727.50,56.00,17.25,0.93,42.75,91.44,14.27
117.900,2727.50,56.00,17.25,0.73,42.75,91.44,14.27
118.080,2727.50,56.00,17.25,0.73,42.75,91.44,14.27
118.232,2727.50,56.00,17.25,0.73,42.75,89.36,14.27
118.380,2727.50,56.00,17.25,0.73,42.75,89.36,14.27
118.532,2724.00,56.00,17.25,0.73,42.75,89.36,14.27
118.680,2724.00,80.00,17.25,0.73,42.75,89.36,14.27
118.832,2724.00,80.00,29.25,0.73,42.75,89.36,14.27
118.980,2724.00,80.00,29.25,0.69,42.75,89.36,14.27
119.130,2724.00,80.00,29.25,0.69,42.75,89.36,14.27
119.280,2724.00,80.00,29.25,0.69,42.75,87.86,14.27
119.433,2724.00,80.00,29.25,0.69,42.75,87.86,14.27
119.580,2775.00,80.00,29.25,0.69,42.75,87.86,14.27
119.733,2775.00,132.00,29.25,0.69,42.75,87.86,14.27
119.880,2775.00,132.00,42.75,0.69,42.75,87.86,14.27
120.032,2775.00,132.00,42.75,1.89,42.75,87.86,14.27
120.180,2775.00,132.00,42.75,1.89,42.75,87.86,14.27
120.333,2775.00,132.00,42.75,1.89,42.75,85.96,14.27
120.480,2775.00,132.00,42.75,1.89,42.75,85.96,14.27
120.630,2841.50,132.00,42.75,1.89,42.75,85.96,14.27
120.780,2841.50,144.00,42.75,1.89,42.75,85.96,14.27
120.932,2841.50,144.00,43.50,1.89,42.75,85.96,14.27
121.080,2841.50,144.00,43.50,2.88,42.75,85.96,14.27
121.232,2841.50,144.00,43.50,2.88,42.75,85.96,14.27
121.380,2841.50,144.00,43.50,2.88,42.75,84.55,14.27
121.532,2841.50,144.00,43.50,2.88,42.75,84.55,14.27
121.680,2898.50,144.00,43.50,2.88,42.75,84.55,14.27
121.832,2898.50,156.00,43.50,2.88,42.75,84.55,14.27
121.980,2898.50,156.00,45.75,2.88,42.75,84.55,14.27
122.132,2898.50,156.00,45.75,3.25,42.75,84.55,14.27
122.280,2898.50,156.00,45.75,3.25,42.75,84.55,14.27
122.433,2898.50,156.00,45.75,3.25,42.75,83.64,14.27
122.580,2898.50,156.00,45.75,3.25,42.75,83.64,14.27
122.732,2981.00,156.00,45.75,3.25,42.75,83.64,14.27
122.880,2981.00,148.00,45.75,3.25,42.75,83.64,14.27
123.060,2981.00,148.00,42.00,3.25,42.75,83.64,14.27
123.212,2981.00,148.00,42.00,3.39,42.75,83.64,14.27
123.360,2981.00,148.00,42.00,3.39,42.75,83.64,14.27
123.512,2981.00,148.00,42.00,3.39,42.75,83.36,14.27
123.660,2981.00,148.00,42.00,3.39,42.75,83.36,14.27
123.813,3041.00,148.00,42.00,3.39,42.75,83.36,14.27
123.960,3041.00,156.00,42.00,3.39,42.75,83.36,14.27
124.111,3041.00,156.00,44.25,3.39,42.75,83.36,14.27
124.260,3041.00,156.00,44.25,3.41,42.75,83.36,14.27
124.412,3041.00,156.00,44.25,3.41,42.75,83.36,14.27
124.560,3041.00,156.00,44.25,3.41,42.75,83.24,14.27
124.710,3041.00,156.00,44.25,3.41,42.75,83.24,14.27
124.860,3041.50,156.00,44.25,3.41,42.75,83.24,14.27
125.010,3041.50,64.00,44.25,3.41,42.75,83.24,14.27
125.160,3041.50,64.00,18.00,3.41,42.75,83.24,14.27
125.313,3041.50,64.00,18.00,2.15,42.75,83.24,14.27
125.460,3041.50,64.00,18.00,2.15,42.75,83.24,14.27
125.640,3041.50,64.00,18.00,2.15,42.75,83.24,14.27
125.790,3041.50,64.00,18.00,2.15,42.75,83.24,14.27
125.940,3015.00,64.00,18.00,2.15,42.75,83.24,14.27
126.090,3015.00,80.00,18.00,2.15,42.75,83.24,14.27
126.240,3015.00,80.00,24.00,2.15,42.75,83.24,14.27
126.390,3015.00,80.00,24.00,1.22,42.75,83.24,14.27
126.540,3015.00,80.00,24.00,1.22,42.00,83.24,14.27
126.690,3015.00,80.00,24.00,1.22,42.00,83.15,14.27
126.840,3015.00,80.00,24.00,1.22,42.00,83.15,14.27
127.020,2939.00,80.00,24.00,1.22,42.00,83.15,14.27
127.170,2939.00,80.00,24.00,1.22,42.00,83.15,14.27
127.320,2939.00,80.00,23.25,1.22,42.00,83.15,14.27
127.470,2939.00,80.00,23.25,1.05,42.00,83.15,14.27
127.621,2939.00,80.00,23.25,1.05,42.00,83.15,14.27
127.770,2939.00,80.00,23.25,1.05,42.00,82.44,14.27
127.921,2939.00,80.00,23.25,1.05,42.00,82.44,14.27
128.070,2865.00,80.00,23.25,1.05,42.00,82.44,14.27
128.222,2865.00,76.00,23.25,1.05,42.00,82.44,14.27
