Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated"
784.625,2436.50,13.50,0.60,60.00,52.66,18.75,57.95,56.00,92.06,42.75,92.00,14.24,34.00,97.68,14.34,6.00,1.00,27.00,0.00
784.775,2436.50,13.50,0.60,60.00,58.44,18.75,57.95,56.00,92.06,42.75,92.00,14.24,34.00,97.68,14.34,6.00,1.00,27.00,0.00
784.925,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,56.00,92.06,42.75,92.00,14.24,34.00,97.68,14.34,6.00,1.00,27.00,0.00
785.076,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,56.00,92.06,42.75,92.00,14.24,34.00,97.68,14.34,6.00,1.00,27.00,0.00
785.227,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,92.06,42.75,92.00,14.24,34.00,97.68,14.34,6.00,1.00,27.00,0.00
785.376,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.68,14.34,6.00,1.00,27.00,0.00
785.525,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.68,14.34,6.00,1.00,27.00,0.00
785.676,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.68,14.34,6.00,1.00,27.00,0.00
785.825,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.68,14.34,6.00,1.00,27.00,0.00
785.976,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.68,14.34,6.00,1.00,27.00,0.00
786.125,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,14.34,6.00,1.00,27.00,0.00
786.276,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,27.00,0.00
786.425,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,27.00,0.00
786.576,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,27.00,0.00
786.725,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
786.876,2436.50,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
787.025,2428.00,13.50,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
787.205,2428.00,13.52,0.60,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
787.387,2428.00,13.52,0.70,60.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
787.534,2428.00,13.52,0.70,68.00,58.44,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
787.687,2428.00,13.52,0.70,68.00,69.19,21.75,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
787.835,2428.00,13.52,0.70,68.00,69.19,25.50,57.95,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
787.985,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,63.50,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
788.135,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
788.287,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
788.435,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
788.587,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
788.735,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
788.887,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.34,16.43,6.00,1.00,28.50,0.00
789.035,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.43,6.00,1.00,28.50,0.00
789.187,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,1.00,28.50,0.00
789.335,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,1.00,28.50,0.00
789.487,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,28.50,0.00
789.635,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
789.815,2428.00,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
789.967,2433.50,13.52,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
790.115,2433.50,13.51,0.70,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
790.267,2433.50,13.51,0.80,68.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
790.445,2433.50,13.51,0.80,72.00,69.19,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
790.595,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
790.745,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
790.895,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,72.90,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
791.045,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,91.96,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
791.225,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
791.376,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
791.525,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
791.675,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
791.825,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.47,16.34,6.00,0.99,29.25,0.00
791.976,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.34,6.00,0.99,29.25,0.00
792.125,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
792.304,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
792.455,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
792.605,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
792.755,2433.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
792.905,2440.50,13.51,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
793.055,2440.50,13.52,0.80,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
793.205,2440.50,13.52,0.90,72.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
793.355,2440.50,13.52,0.90,76.00,70.44,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
793.505,2440.50,13.52,0.90,76.00,75.00,25.50,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
793.655,2440.50,13.52,0.90,76.00,75.00,27.00,57.74,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
793.805,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,74.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
793.955,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.06,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
794.105,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
794.255,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
794.405,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.24,34.00,97.45,16.77,6.00,0.99,29.25,0.00
794.555,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.45,16.77,6.00,0.99,29.25,0.00
794.705,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.45,16.77,6.00,0.99,29.25,0.00
794.855,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
795.005,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
795.155,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
795.305,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
795.455,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
795.605,2440.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
795.757,2442.50,13.52,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
795.905,2442.50,13.50,0.90,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
796.055,2442.50,13.50,0.96,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
796.205,2442.50,13.50,0.96,76.00,75.00,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
796.355,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
796.505,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
796.655,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.00,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
796.805,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.16,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
796.955,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
797.105,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
797.255,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
797.405,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
797.555,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.41,16.77,6.00,0.99,29.25,0.00
797.705,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.77,6.00,0.99,29.25,0.00
797.855,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,0.99,29.25,0.00
798.005,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,0.99,29.25,0.00
798.155,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
798.305,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
798.455,2442.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
798.605,2451.50,13.50,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
798.787,2451.50,13.49,0.96,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
798.936,2451.50,13.49,0.97,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
799.087,2451.50,13.49,0.97,76.00,75.28,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
799.235,2451.50,13.49,0.97,76.00,73.47,27.00,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
799.385,2451.50,13.49,0.97,76.00,73.47,26.25,57.65,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
799.535,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,78.30,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
799.685,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.26,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
799.835,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
799.985,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
800.135,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
800.287,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
800.435,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,97.73,16.91,6.00,1.00,29.25,0.00
800.587,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.91,6.00,1.00,29.25,0.00
800.735,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,1.00,29.25,0.00
800.887,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,1.00,29.25,0.00
801.035,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
801.187,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
801.335,2451.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
801.487,2447.50,13.49,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
801.635,2447.50,13.54,0.97,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
801.787,2447.50,13.54,0.89,76.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
801.935,2447.50,13.54,0.89,68.00,73.47,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
802.087,2447.50,13.54,0.89,68.00,69.91,26.25,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
802.235,2447.50,13.54,0.89,68.00,69.91,25.50,57.74,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
802.385,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,76.60,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
802.535,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.46,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
802.685,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
802.835,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
802.987,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
803.135,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
803.287,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,98.10,16.70,6.00,0.99,29.25,0.00
803.435,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.70,6.00,0.99,29.25,0.00
803.587,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
803.735,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
803.887,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
804.035,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
804.187,2447.50,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
804.335,2444.00,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
804.487,2444.00,13.54,0.89,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
804.635,2444.00,13.54,0.84,68.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
804.787,2444.00,13.54,0.84,72.00,69.91,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
804.935,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
805.087,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
805.235,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.90,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
805.387,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.56,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
805.535,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
805.687,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
805.835,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
805.985,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
806.135,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,97.92,16.49,6.00,0.99,29.25,0.00
806.287,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.49,6.00,0.99,29.25,0.00
806.467,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,29.25,0.00
806.615,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,29.25,0.00
806.767,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,29.25,0.00
806.915,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
807.067,2444.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
807.215,2450.00,13.54,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
807.365,2450.00,13.52,0.84,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
807.515,2450.00,13.52,0.79,72.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
807.667,2450.00,13.52,0.79,68.00,70.81,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
807.815,2450.00,13.52,0.79,68.00,67.06,25.50,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
807.965,2450.00,13.52,0.79,68.00,67.06,24.00,57.86,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
808.116,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,73.20,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
808.267,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.66,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
808.415,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.75,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
808.567,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
808.715,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.25,34.00,98.09,16.46,6.00,0.99,28.50,0.00
808.865,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.24,34.00,98.09,16.46,6.00,0.99,28.50,0.00
809.015,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.24,34.00,98.09,16.46,6.00,0.99,28.50,0.00
809.167,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.24,34.00,98.17,16.46,6.00,0.99,28.50,0.00
809.315,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.24,34.00,98.17,16.09,6.00,0.99,28.50,0.00
809.467,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.24,34.00,98.17,16.09,6.00,0.99,28.50,0.00
809.615,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.24,34.00,98.17,16.09,6.00,0.98,28.50,0.00
809.767,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.24,34.00,98.17,16.09,6.00,0.98,28.50,0.00
809.915,2450.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.24,34.00,98.17,16.09,6.00,0.98,28.50,0.00
810.067,2454.00,13.52,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.24,34.00,98.17,16.09,6.00,0.98,28.50,0.00
810.215,2454.00,13.51,0.79,68.00,67.06,24.00,57.65,69.30,92.76,42.00,92.00,14.24,34.00,98.17,16.09,6.00,0.98,28.50,0.00
