source,t,rpm,map_kpa,v_kmh,t_amb,load_pct,air_gps,lam,spark,iat_pre_c,ect_c,oil_c,rad_out_c,tps,gear,wastegate,spark_tgt,oil_filt_c,boost_tgt,trq_wheel,corr_flow,press_ratio,stable,stable_rate,maf_pinned
cb67b01f-20260908_084142.csv,102.331,2498.5,33.35,48.57,35.5,18.75,17.78,16.0,-14.25,51.65,93.06,87.0,42.0,15.9,4.0,0.0,nan,nan,nan,nan,0.01921,1.0698,1,1,0
cb67b01f-20260908_084142.csv,102.48,2498.5,33.35,48.57,35.5,18.75,17.78,16.0,-14.25,51.65,93.06,87.0,42.0,14.98,4.0,0.0,nan,nan,nan,nan,0.01921,1.0698,1,1,0
cb67b01f-20260908_084142.csv,102.63,2498.5,33.35,48.57,35.5,18.75,17.78,16.0,-14.25,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.01921,1.0698,1,1,0
cb67b01f-20260908_084142.csv,102.78,2498.5,33.35,48.57,35.5,18.75,17.78,14.73,-14.25,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.01921,1.0698,1,1,0
cb67b01f-20260908_084142.csv,102.931,2498.5,33.35,48.57,35.5,18.75,17.78,14.73,-15.75,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.01921,1.0698,1,1,0
cb67b01f-20260908_084142.csv,103.08,2498.5,33.35,48.57,35.5,18.75,17.78,14.73,-15.75,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.01921,1.0698,1,1,0
cb67b01f-20260908_084142.csv,103.23,2498.5,33.35,48.57,35.5,18.75,17.78,14.73,-15.75,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.01921,1.0698,1,1,0
cb67b01f-20260908_084142.csv,103.38,2498.5,33.35,48.57,35.5,18.75,17.78,14.73,-15.75,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.01921,1.0698,1,1,0
cb67b01f-20260908_084142.csv,103.531,2177.5,38.83,48.57,35.5,18.75,17.78,14.73,-15.75,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.01921,1.0698,1,1,0
cb67b01f-20260908_084142.csv,103.681,2177.5,38.83,48.57,35.5,18.75,17.78,14.73,-15.75,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.01921,1.0698,1,1,0
cb67b01f-20260908_084142.csv,103.83,2177.5,38.83,48.57,35.5,18.75,17.78,14.73,-15.75,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.01921,1.0591,0,1,0
cb67b01f-20260908_084142.csv,103.98,2177.5,74.79,48.57,35.5,18.75,36.67,14.73,-15.75,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,0,1,0
cb67b01f-20260908_084142.csv,104.13,2177.5,74.79,48.57,35.5,18.75,36.67,14.73,-15.75,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,104.28,2177.5,74.79,48.57,35.5,18.0,36.67,14.73,-15.75,51.65,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,104.431,2177.5,74.79,48.57,35.5,18.0,36.67,14.73,-15.75,51.95,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,104.581,2177.5,74.79,48.57,35.5,18.0,36.67,14.73,-15.75,51.95,93.06,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,104.731,2177.5,74.78,48.57,35.5,18.0,36.67,14.73,-15.75,51.95,92.36,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,104.88,2177.5,74.78,48.57,35.5,18.0,36.67,14.73,-15.75,51.95,92.36,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,105.03,2177.5,74.78,48.57,35.5,18.0,36.67,14.73,-15.75,51.95,92.36,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,105.181,2177.5,74.78,48.57,35.5,18.0,36.67,14.73,-15.75,51.95,92.36,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,105.33,2177.5,74.78,48.57,35.5,18.0,36.67,14.73,-15.75,51.95,92.36,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,105.481,2177.5,74.78,29.7,35.5,18.0,36.67,14.73,-15.75,51.95,92.36,87.0,42.0,14.98,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,105.63,2177.5,74.78,29.7,35.5,18.0,36.67,14.73,-15.75,51.95,92.36,87.0,42.0,14.11,3.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,105.781,2177.5,74.78,29.7,35.5,18.0,36.67,14.73,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,105.93,2177.5,74.78,29.7,35.5,18.0,36.67,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,106.08,2177.5,74.78,29.7,35.5,18.0,36.67,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,106.231,2177.5,74.78,29.7,35.5,18.0,36.67,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,106.381,2177.5,74.78,29.7,35.5,18.0,36.67,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,106.563,2177.5,74.78,29.7,35.5,18.0,36.67,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,106.711,1895.5,85.98,29.7,35.5,18.0,36.67,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,106.863,1895.5,85.98,29.7,35.5,18.0,36.67,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.03962,1.0591,1,1,0
cb67b01f-20260908_084142.csv,107.011,1895.5,85.98,29.7,35.5,18.0,36.67,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.03962,1.0598,0,1,0
cb67b01f-20260908_084142.csv,107.162,1895.5,39.56,29.7,35.5,18.0,15.56,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.01681,1.0598,0,1,0
cb67b01f-20260908_084142.csv,107.311,1895.5,39.56,29.7,35.5,18.0,15.56,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.01681,1.0598,1,1,0
cb67b01f-20260908_084142.csv,107.463,1895.5,39.56,29.7,35.5,17.25,15.56,8.96,-15.75,51.95,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.01681,1.0598,1,1,0
cb67b01f-20260908_084142.csv,107.61,1895.5,39.56,29.7,35.5,17.25,15.56,8.96,-15.75,52.26,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.01681,1.0598,1,1,0
cb67b01f-20260908_084142.csv,107.763,1895.5,39.56,29.7,35.5,17.25,15.56,8.96,-15.75,52.26,92.36,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.01681,1.0598,1,1,0
cb67b01f-20260908_084142.csv,107.911,1895.5,39.56,29.7,35.5,17.25,15.56,8.96,-15.75,52.26,91.76,87.0,42.0,14.11,2.0,0.0,nan,nan,nan,nan,0.01681,1.0598,1,1,0
cb67b01f-20260908_084142.csv,108.063,1895.5,39.56,29.7,35.5,17.25,15.56,8.96,-15.75,52.26,91.76,87.0,41.25,14.11,2.0,0.0,nan,nan,nan,nan,0.01681,1.0598,1,1,0
cb67b01f-20260908_084142.csv,108.211,1895.5,39.56,29.7,35.5,17.25,15.56,8.96,-15.75,52.26,91.76,88.0,41.25,14.11,2.0,0.0,nan,nan,nan,nan,0.01681,1.0598,1,1,0
cb67b01f-20260908_084142.csv,108.363,1895.5,39.56,29.7,35.5,17.25,15.56,8.96,-15.75,52.26,91.76,88.0,41.25,14.11,2.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,108.511,1895.5,39.56,29.7,35.5,17.25,15.56,8.96,-15.75,52.26,91.76,88.0,41.25,14.11,2.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,108.662,1895.5,39.56,19.81,35.5,17.25,15.56,8.96,-15.75,52.26,91.76,88.0,41.25,14.11,2.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,108.811,1895.5,39.56,19.81,35.5,17.25,15.56,8.96,-15.75,52.26,91.76,88.0,41.25,19.15,2.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,108.963,1895.5,39.56,19.81,35.5,17.25,15.56,8.96,-15.75,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,109.11,1895.5,39.56,19.81,35.5,17.25,15.56,0.99,-15.75,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,109.263,1895.5,39.56,19.81,35.5,17.25,15.56,0.99,33.0,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,109.411,1895.5,39.56,19.81,35.5,17.25,15.56,0.99,33.0,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,109.59,1895.5,39.56,19.81,35.5,17.25,15.56,0.99,33.0,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,109.741,1895.5,39.56,19.81,35.5,17.25,15.56,0.99,33.0,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,109.89,3301.5,21.5,19.81,35.5,17.25,15.56,0.99,33.0,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.0168,1.0598,1,1,0
cb67b01f-20260908_084142.csv,110.071,3301.5,21.5,19.81,35.5,17.25,15.56,0.99,33.0,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.0168,1.0598,0,1,0
cb67b01f-20260908_084142.csv,110.22,3301.5,21.5,19.81,35.5,17.25,15.56,0.99,33.0,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.0168,1.1378,0,1,0
cb67b01f-20260908_084142.csv,110.401,3301.5,58.93,19.81,35.5,17.25,44.44,0.99,33.0,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,0,1,0
cb67b01f-20260908_084142.csv,110.55,3301.5,58.93,19.81,35.5,17.25,44.44,0.99,33.0,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,110.701,3301.5,58.93,19.81,35.5,42.75,44.44,0.99,33.0,52.26,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,110.852,3301.5,58.93,19.81,35.5,42.75,44.44,0.99,33.0,52.35,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,111.0,3301.5,58.93,19.81,35.5,42.75,44.44,0.99,33.0,52.35,91.76,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,111.152,3301.5,58.93,19.81,35.5,42.75,44.44,0.99,33.0,52.35,91.36,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,111.301,3301.5,58.93,19.81,35.5,42.75,44.44,0.99,33.0,52.35,91.36,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,111.452,3301.5,58.93,19.81,35.5,42.75,44.44,0.99,33.0,52.35,91.36,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,111.6,3301.5,58.93,19.81,35.5,42.75,44.44,0.99,33.0,52.35,91.36,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,111.752,3301.5,58.93,19.81,35.5,42.75,44.44,0.99,33.0,52.35,91.36,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,111.901,3301.5,58.93,36.71,35.5,42.75,44.44,0.99,33.0,52.35,91.36,88.0,41.25,19.15,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,112.051,3301.5,58.93,36.71,35.5,42.75,44.44,0.99,33.0,52.35,91.36,88.0,41.25,21.86,1.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,112.201,3301.5,58.93,36.71,35.5,42.75,44.44,0.99,33.0,52.35,91.36,88.0,41.25,21.86,2.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,112.352,3301.5,58.93,36.71,35.5,42.75,44.44,1.01,33.0,52.35,91.36,88.0,41.25,21.86,2.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,112.501,3301.5,58.93,36.71,35.5,42.75,44.44,1.01,24.0,52.35,91.36,88.0,41.25,21.86,2.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,112.652,3301.5,58.93,36.71,35.5,42.75,44.44,1.01,24.0,52.35,91.36,88.0,41.25,21.86,2.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,112.801,3301.5,58.93,36.71,35.5,42.75,44.44,1.01,24.0,52.35,91.36,88.0,41.25,21.86,2.0,0.0,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,112.952,3301.5,58.93,36.71,35.5,42.75,44.44,1.01,24.0,52.35,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,113.1,3721.5,52.81,36.71,35.5,42.75,44.44,1.01,24.0,52.35,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.04799,1.1378,1,1,0
cb67b01f-20260908_084142.csv,113.252,3721.5,52.81,36.71,35.5,42.75,44.44,1.01,24.0,52.35,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.04799,1.1378,0,1,0
cb67b01f-20260908_084142.csv,113.401,3721.5,52.81,36.71,35.5,42.75,44.44,1.01,24.0,52.35,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.04799,1.2673,0,1,0
cb67b01f-20260908_084142.csv,113.55,3721.5,45.9,36.71,35.5,42.75,37.78,1.01,24.0,52.35,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,0,1,0
cb67b01f-20260908_084142.csv,113.701,3721.5,45.9,36.71,35.5,42.75,37.78,1.01,24.0,52.35,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,113.852,3721.5,45.9,36.71,35.5,43.5,37.78,1.01,24.0,52.35,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,114.001,3721.5,45.9,36.71,35.5,43.5,37.78,1.01,24.0,56.36,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,114.151,3721.5,45.9,36.71,35.5,43.5,37.78,1.01,24.0,56.36,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,114.301,3721.5,45.9,36.71,35.5,43.5,37.78,1.01,24.0,56.36,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,114.451,3721.5,45.9,36.71,35.5,43.5,37.78,1.01,24.0,56.36,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,114.6,3721.5,45.9,36.71,35.5,43.5,37.78,1.01,24.0,56.36,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,114.752,3721.5,45.9,36.71,35.5,43.5,37.78,1.01,24.0,56.36,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,114.901,3721.5,45.9,36.71,35.5,43.5,37.78,1.01,24.0,56.36,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,115.052,3721.5,45.9,51.37,35.5,43.5,37.78,1.01,24.0,56.36,91.36,88.0,41.25,21.86,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,115.2,3721.5,45.9,51.37,35.5,43.5,37.78,1.01,24.0,56.36,91.36,88.0,41.25,10.78,2.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,115.352,3721.5,45.9,51.37,35.5,43.5,37.78,1.01,24.0,56.36,91.36,88.0,41.25,10.78,3.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,115.501,3721.5,45.9,51.37,35.5,43.5,37.78,1.0,24.0,56.36,91.36,88.0,41.25,10.78,3.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,115.652,3721.5,45.9,51.37,35.5,43.5,37.78,1.0,-12.75,56.36,91.36,88.0,41.25,10.78,3.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,115.801,3721.5,45.9,51.37,35.5,43.5,37.78,1.0,-12.75,56.36,91.36,88.0,41.25,10.78,3.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,115.952,3721.5,45.9,51.37,35.5,43.5,37.78,1.0,-12.75,56.36,91.36,88.0,41.25,10.78,3.0,3.52,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,116.1,3721.5,45.9,51.37,35.5,43.5,37.78,1.0,-12.75,56.36,91.36,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,116.251,2651.0,63.11,51.37,35.5,43.5,37.78,1.0,-12.75,56.36,91.36,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0408,1.2673,1,1,0
cb67b01f-20260908_084142.csv,116.4,2651.0,63.11,51.37,35.5,43.5,37.78,1.0,-12.75,56.36,91.36,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0408,1.2673,0,1,0
cb67b01f-20260908_084142.csv,116.552,2651.0,63.11,51.37,35.5,43.5,37.78,1.0,-12.75,56.36,91.36,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0408,1.0819,0,0,0
cb67b01f-20260908_084142.csv,116.701,2651.0,25.37,51.37,35.5,43.5,14.44,1.0,-12.75,56.36,91.36,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,0,0,0
cb67b01f-20260908_084142.csv,116.851,2651.0,25.37,51.37,35.5,43.5,14.44,1.0,-12.75,56.36,91.36,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,117.001,2651.0,25.37,51.37,35.5,17.25,14.44,1.0,-12.75,56.36,91.36,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,117.152,2651.0,25.37,51.37,35.5,17.25,14.44,1.0,-12.75,58.75,91.36,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,117.301,2651.0,25.37,51.37,35.5,17.25,14.44,1.0,-12.75,58.75,91.36,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,117.452,2651.0,25.37,51.37,35.5,17.25,14.44,1.0,-12.75,58.75,91.86,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,117.601,2651.0,25.37,51.37,35.5,17.25,14.44,1.0,-12.75,58.75,91.86,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,117.752,2651.0,25.37,51.37,35.5,17.25,14.44,1.0,-12.75,58.75,91.86,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,117.901,2651.0,25.37,51.37,35.5,17.25,14.44,1.0,-12.75,58.75,91.86,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,118.081,2651.0,25.37,51.37,35.5,17.25,14.44,1.0,-12.75,58.75,91.86,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,118.231,2651.0,25.37,48.58,35.5,17.25,14.44,1.0,-12.75,58.75,91.86,88.0,41.25,10.78,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,118.381,2651.0,25.37,48.58,35.5,17.25,14.44,1.0,-12.75,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,118.53,2651.0,25.37,48.58,35.5,17.25,14.44,1.0,-12.75,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,118.681,2651.0,25.37,48.58,35.5,17.25,14.44,0.99,-12.75,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,118.831,2651.0,25.37,48.58,35.5,17.25,14.44,0.99,31.5,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,118.98,2651.0,25.37,48.58,35.5,17.25,14.44,0.99,31.5,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,119.131,2651.0,25.37,48.58,35.5,17.25,14.44,0.99,31.5,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,119.281,2651.0,25.37,48.58,35.5,17.25,14.44,0.99,31.5,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,119.43,2727.0,24.59,48.58,35.5,17.25,14.44,0.99,31.5,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,119.581,2727.0,24.59,48.58,35.5,17.25,14.44,0.99,31.5,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0156,1.0819,1,0,0
cb67b01f-20260908_084142.csv,119.731,2727.0,24.59,48.58,35.5,17.25,14.44,0.99,31.5,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0156,1.0741,0,1,0
cb67b01f-20260908_084142.csv,119.88,2727.0,45.31,48.58,35.5,17.25,26.67,0.99,31.5,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0288,1.0741,0,1,0
cb67b01f-20260908_084142.csv,120.03,2727.0,45.31,48.58,35.5,17.25,26.67,0.99,31.5,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0288,1.0741,1,1,0
cb67b01f-20260908_084142.csv,120.18,2727.0,45.31,48.58,35.5,34.5,26.67,0.99,31.5,58.75,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0288,1.0741,1,1,0
cb67b01f-20260908_084142.csv,120.33,2727.0,45.31,48.58,35.5,34.5,26.67,0.99,31.5,57.65,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0288,1.0741,1,1,0
cb67b01f-20260908_084142.csv,120.48,2727.0,45.31,48.58,35.5,34.5,26.67,0.99,31.5,57.65,91.86,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0288,1.0741,1,1,0
cb67b01f-20260908_084142.csv,120.63,2727.0,45.31,48.58,35.5,34.5,26.67,0.99,31.5,57.65,92.26,88.0,41.25,17.16,3.0,0.0,nan,nan,nan,nan,0.0288,1.0741,1,1,0
cb67b01f-20260908_084142.csv,120.781,2727.0,45.31,48.58,35.5,34.5,26.67,0.99,31.5,57.65,92.26,88.0,40.5,17.16,3.0,0.0,nan,nan,nan,nan,0.0288,1.0741,1,1,0
cb67b01f-20260908_084142.csv,120.93,2727.0,45.31,48.58,35.5,34.5,26.67,0.99,31.5,57.65,92.26,88.0,40.5,17.16,3.0,0.0,nan,nan,nan,nan,0.0288,1.0741,1,1,0
cb67b01f-20260908_084142.csv,121.08,2727.0,45.31,48.58,35.5,34.5,26.67,0.99,31.5,57.65,92.26,88.0,40.5,17.16,3.0,0.0,nan,nan,nan,nan,0.0288,1.0741,1,1,0
